id,lemma,count
32241,soonesalu,15
32242,soojustamine,15
32243,soobel,15
32244,solidaarvõlgnik,15
32245,sobivusstatistik,15
32246,sobing,15
32247,snmp-agent,15
32248,skautlus,15
32249,skaleeritavus,15
32250,sitsima,15
32251,sits,15
32252,sisutu,15
32253,sissisõda,15
32254,sissetungimine,15
32255,sissesõidutee,15
32256,sisserännanu,15
32257,sisselülitamine,15
32258,siseviimistlus,15
32259,sisepinge,15
32260,sisekaemus,15
32261,siseinfo,15
32262,sisefaas,15
32263,sisearhitektuur,15
32264,sirkel,15
32265,sirgem,15
32266,sinihallitusjuust,15
32267,sinder,15
32268,silmitsemine,15
32269,silmapaistvaim,15
32270,silmalaik,15
32271,silmakirjalikult,15
32272,sikupill,15
32273,siirduv,15
32274,siiatulek,15
32275,sihiline,15
32276,sidekriips,15
32277,semstvokool,15
32278,seltsima,15
32279,seltsidaam,15
32280,selgesõnaline,15
32281,sektoritevaheline,15
32282,seine,15
32283,segasilo,15
32284,seebimull,15
32285,seebikarp,15
32286,seatalitaja,15
32287,saund,15
32288,sarkofaag,15
32289,sarapik,15
32290,saneerimine,15
32291,salupere,15
32292,salasoov,15
32293,salapärasem,15
32294,salakaubandus,15
32295,sajajalgne,15
32296,sadism,15
32297,sabat,15
32298,saatkonnahoone,15
32299,saateleht,15
32300,saagitõus,15
32301,rünnatav,15
32302,röögatu,15
32303,räppar,15
32304,ruutvõrrand,15
32305,ruutjuur,15
32306,ruttav,15
32307,rutemini,15
32308,rotveiler,15
32309,roimar,15
32310,roigas,15
32311,risttuli,15
32312,ristluu-niudeluu,15
32313,ristluulüli,15
32314,riskiühiskond,15
32315,riskiaste,15
32316,ringmõju,15
32317,riiukukk,15
32318,riigiõiguslik,15
32319,riigivolikogu,15
32320,riigistruktuur,15
32321,riigieelarveväline,15
32322,riigialam,15
32323,revaktsineerimine,15
32324,resümee,15
32325,representeerimine,15
32326,reperfusioon,15
32327,remodelleerumine,15
32328,remmelgas,15
32329,remarktekst,15
32330,relvarahu,15
32331,relaksatsioon,15
32332,reklaamiraha,15
32333,reklaamiaeg,15
32334,regivärsiline,15
32335,registraator,15
32336,reformija,15
32337,referentsvahemik,15
32338,refereering,15
32339,reedeõhtune,15
32340,rebulipiid,15
32341,realiseerimata,15
32342,reaalelu,15
32343,ravivõimlemine,15
32344,raviv,15
32345,raviplaan,15
32346,ravimitööstus,15
32347,ravimirühm,15
32348,raudus,15
32349,raudu,15
32350,rasvavolt,15
32351,rasvaine,15
32352,raskeveok,15
32353,rariteet,15
32354,rappima,15
32355,rannaäärne,15
32356,rannavesi,15
32357,ramadaan,15
32358,raketirünnak,15
32359,raiepakk,15
32360,rahupüha,15
32361,rahulolevam,15
32362,rahamasin,15
32363,rahakulu,15
32364,rahahoiak,15
32365,radikuliit,15
32366,rabarber,15
32367,raamistama,15
32368,raadiotelefon,15
32369,raadioreklaam,15
32370,püssikuul,15
32371,püsiväärtus,15
32372,pühvel,15
32373,pühavaim,15
32374,pühapilt,15
32375,päästetu,15
32376,päsmake,15
32377,pärimuslik,15
32378,päikesevarjutus,15
32379,päikesevari,15
32380,päikeseketas,15
32381,päevatekk,15
32382,päevake,15
32383,põrandalamp,15
32384,põndak,15
32385,põlvkonnakaaslane,15
32386,põllutöökool,15
32387,põllundus,15
32388,põldhernes,15
32389,põikpäine,15
32390,põhjatuul,15
32391,põhituumik,15
32392,põhikonkurent,15
32393,põhiaine,15
32394,põdralehm,15
32395,puutrepp,15
32396,puupulk,15
32397,putuktoiduline,15
32398,puterdama,15
32399,pusimine,15
32400,puriinderivaade,15
32401,punum,15
32402,punapõskne,15
32403,pumpamine,15
32404,pukspuu,15
32405,puhtsüdamlikult,15
32406,puhasrentaablus,15
32407,publikumenu,15
32408,pubekas,15
32409,psühhopaat,15
32410,psühhomotoorne,15
32411,psühhoanalüütik,15
32412,pruukost,15
32413,provintsilinn,15
32414,provintsiaalseadustik,15
32415,protsessiala,15
32416,protseduuriline,15
32417,protektiivne,15
32418,propagandist,15
32419,pronksmees,15
32420,projektiivne,15
32421,prohmakas,15
32422,progressioon,15
32423,programse,15
32424,programmikood,15
32425,priiskama,15
32426,presstoru,15
32427,pressikeskus,15
32428,prekliiniline,15
32429,prednisoloon,15
32430,pragmaatiliselt,15
32431,praakimine,15
32432,postijaam,15
32433,positiivsemalt,15
32434,pornoajakiri,15
32435,poptäht,15
32436,poolläbipaistev,15
32437,pooljuht,15
32438,poolfinaalseeria,15
32439,poolearuline,15
32440,pomo,15
32441,polüsüsteem,15
32442,polster,15
32443,politseiasutus,15
32444,polioviirus,15
32445,polikliiniline,15
32446,polaarjoon,15
32447,pohl,15
32448,pliidiraud,15
32449,plenaaristung,15
32450,plasmiid,15
32451,plaadimängija,15
32452,pisut-pisut,15
32453,pisitütar,15
32454,pingevabalt,15
32455,pindesitus,15
32456,pinal,15
32457,pim-protsessor,15
32458,pim-arhitektuur,15
32459,piltpostkaart,15
32460,piltdiagnostika,15
32461,pilkamine,15
32462,piletimüüja,15
32463,pildiallkiri,15
32464,pikkuskasv,15
32465,pikemaaegne,15
32466,pikajalgne,15
32467,piimamees,15
32468,piiblivanasõna,15
32469,piale,15
32470,personalivalik,15
32471,peras,15
32472,pelgus,15
32473,peeneid,15
32474,peegeldumine,15
32475,pedelliabi,15
32476,peaülesanne,15
32477,peatrauma,15
32478,pealispindne,15
32479,pealetükkivus,15
32480,peakonkurent,15
32481,patofüsioloogiline,15
32482,patendiõigus,15
32483,passikontroll,15
32484,partnership,15
32485,parteibüroo,15
32486,parapankreaatiline,15
32487,paradiislik,15
32488,pannküla,15
32489,pankrotivara,15
32490,pangaröövel,15
32491,palveränd,15
32492,paljuaastane,15
32493,paljakäsi,15
32494,palgesse,15
32495,palgasüsteem,15
32496,palgasaaja,15
32497,palavam,15
32498,paindlikumalt,15
32499,pailu,15
32500,pahuksis,15
32501,paharet,15
32502,pagaritoode,15
32503,paastuaeg,15
32504,paarituma,15
32505,paarikümneaastane,15
32506,otsetõlge,15
32507,osutumine,15
32508,ostusoov,15
32509,osteoartriit,15
32510,ositi,15
32511,osavõtmatult,15
32512,osavõtlikult,15
32513,orjatöö,15
32514,organiseerumine,15
32515,ordoviitsium,15
32516,ootesaal,15
32517,onkoloog,15
32518,omavalitsusorgan,15
32519,omakokk,15
32520,omaealine,15
32521,olümpiakandidaat,15
32522,oleiinhape,15
32523,okupatsiooniarmee,15
32524,ohvriterohke,15
32525,objektiviseerima,15
32526,nöökama,15
32527,närvikõdi,15
32528,närviarst,15
32529,närukael,15
32530,nähtamatult,15
32531,nägemisteravus,15
32532,nägemishäire,15
32533,nõelterav,15
32534,nurgalaud,15
32535,nupuke,15
32536,nullmäär,15
32537,nudi,15
32538,noorteorganisatsioon,15
32539,noorsoopolitsei,15
32540,nooremseersant,15
32541,nonoh,15
32542,nohune,15
32543,noahaav,15
32544,n-mõõtmeline,15
32545,ninaesine,15
32546,nimetamisväärne,15
32547,nikotiinisõltuvus,15
32548,nikeldama,15
32549,niisamasugune,15
32550,nihvama,15
32551,neuropeptiid,15
32552,neuronaalne,15
32553,netotulu,15
32554,nelikveoline,15
32555,neidis,15
32556,nation,15
32557,narodniklus,15
32558,napsitama,15
32559,napim,15
32560,naks,15
32561,naisuke,15
32562,naisküsimus,15
32563,naiskondlik,15
32564,naisevõtt,15
32565,naiselikum,15
32566,nahkjope,15
32567,naaberkorter,15
32568,müügivõrk,15
32569,müügistrateegia,15
32570,mütlema,15
32571,müstiliselt,15
32572,müratase,15
32573,möödunudaastane,15
32574,mörin,15
32575,mökitama,15
32576,määrustik,15
32577,märss,15
32578,märgendus,15
32579,mäluplokk,15
32580,mälupesa,15
32581,mäletav,15
32582,mälestusese,15
32583,mäeots,15
32584,mõtteaine,15
32585,mõrane,15
32586,mõmin,15
32587,mõlemapoolselt,15
32588,mõjuahel,15
32589,mõistetu,15
32590,mõistatamine,15
32591,muusikatund,15
32592,muusikamees,15
32593,muremõte,15
32594,munandikott,15
32595,mullaanalüüs,15
32596,muldpõrand,15
32597,mula,15
32598,mugandus,15
32599,mudelipõhis,15
32600,moraalikoodeks,15
32601,monofunktsionaalne,15
32602,mon,15
32603,momentaalselt,15
32604,modifitseeritu,15
32605,mobiilinumber,15
32606,mitteteeninduslik,15
32607,mittekasutamine,15
32608,mitteinformaatik,15
32609,mittefunktsionaalne,15
32610,mitmekihilisus,15
32611,minisõnastik,15
32612,mimikriuuring,15
32613,miljonikroonine,15
32614,mikropaljundatud,15
32615,mikrokontrollerkiip,15
32616,mihklipäev,15
32617,metsmaasikas,15
32618,metsasiht,15
32619,metatasand,15
32620,metallitükk,15
32621,metallese,15
32622,metaboliseeruv,15
32623,mesikäpp,15
32624,mereline,15
32625,memmeke,15
32626,meieisapalve,15
32627,meheke,15
32628,meelelahutustööstus,15
32629,meelalt,15
32630,meediapädevus,15
32631,meditsiiniterminoloogia,15
32632,meditsiinikool,15
32633,meditsiinigeneetika,15
32634,meditsiiniajakiri,15
32635,media,15
32636,medalimees,15
32637,masendunult,15
32638,mardipäev,15
32639,manustamisviis,15
32640,mantlihõlm,15
32641,manipuleeritav,15
32642,mandriosa,15
32643,mandrijää,15
32644,mammut,15
32645,mammon,15
32646,maleturniir,15
32647,maksevõime,15
32648,maksakahjustus,15
32649,majandusvabadus,15
32650,maika,15
32651,mahavaikimine,15
32652,mahapanek,15
32653,mahakukkunud,15
32654,maania,15
32655,maailmakarikas,15
32656,maailmaime,15
32657,lümfadenopaatia,15
32658,löömamees,15
32659,löödu,15
32660,löga,15
32661,läx,15
32662,läänemaine,15
32663,lääneliitlane,15
32664,läila,15
32665,lähtekivim,15
32666,läheneja,15
32667,lähab,15
32668,läbiteinu,15
32669,läbilöök,15
32670,läbilõikamine,15
32671,lõõtspill,15
32672,lõõp,15
32673,lõõm,15
32674,lõunavaheaeg,15
32675,lõunauinak,15
32676,lõunastama,15
32677,lõunane,15
32678,lõpupool,15
32679,lõimtöötlus,15
32680,lõhkuja,15
32681,lõhk,15
32682,lõhestatus,15
32683,lõgin,15
32684,luutöötleja,15
32685,luulerida,15
32686,luuleid,15
32687,lutserni-kõrreline,15
32688,lumeväli,15
32689,lumemees,15
32690,lugulaul,15
32691,lubaja,15
32692,lopsakus,15
32693,loppis,15
32694,loozh,15
32695,loominguliselt,15
32696,loomapidamine,15
32697,logopeediline,15
32698,loendaja,15
32699,lobistama,15
32700,lobi,15
32701,literaadiseisus,15
32702,lisamass,15
32703,lipsusõlm,15
32704,linnaliinibuss,15
32705,linnakonsistoorium,15
32706,linask,15
32707,limukas,15
32708,limonaadipudel,15
32709,lillema,15
32710,liiduleping,15
32711,lihttekst,15
32712,lihtsustav,15
32713,ligem,15
32714,lige,15
32715,lepitamine,15
32716,lepinguvabadus,15
32717,lennusalk,15
32718,lendlev,15
32719,lemmiklaul,15
32720,lekitama,15
32721,leivanumber,15
32722,leekiv,15
32723,lavatagune,15
32724,lausejupp,15
32725,laulusalm,15
32726,lauluoskus,15
32727,lauge,15
32728,laternapost,15
32729,lastekari,15
32730,lastehaigus,15
32731,lapsesaamine,15
32732,laotamine,15
32733,langevarjuhüpe,15
32734,langetaja,15
32735,laktokokki,15
32736,laika,15
32737,laiatarbekaup,15
32738,lahutatu,15
32739,lahtiolekuaeg,15
32740,lahk,15
32741,lahendav,15
32742,laevasõit,15
32743,laenutus,15
32744,laenukoormus,15
32745,laenuandja,15
32746,ladistama,15
32747,labrador,15
32748,labasem,15
32749,laadaplats,15
32750,kümnekesi,15
32751,külgpind,15
32752,külgmine,15
32753,külajutt,15
32754,köhimine,15
32755,käärimisprotsess,15
32756,käsitlemata,15
32757,käseb,15
32758,kämping,15
32759,käitumistegur,15
32760,käitumismuster,15
32761,käibemaksuskeem,15
32762,käibedeklaratsioon,15
32763,käetugi,15
32764,kõõm,15
32765,kõõksatama,15
32766,kõrvalvoodi,15
32767,kõrvalolev,15
32768,kõrvalmaitse,15
32769,kõrbepäike,15
32770,kõnevool,15
32771,kõnetempo,15
32772,kõnekeelsus,15
32773,kõlatult,15
32774,kõikvõimsus,15
32775,kõiketeadja,15
32776,kõdunev,15
32777,kvalifitseerimine,15
32778,kuvamine,15
32779,kuusirp,15
32780,kuumvahetus,15
32781,kuulmismulje,15
32782,kuuldeline,15
32783,kuueteistaastane,15
32784,kuuajaline,15
32785,kutsung,15
32786,kutsehaige,15
32787,kurvits,15
32788,kuradieliksiir,15
32789,kuningavõim,15
32790,kummipaat,15
32791,kultuurrahvas,15
32792,kultuuritöö,15
32793,kultuuriteooria,15
32794,kultuuriselts,15
32795,kultuuriprotsess,15
32796,kultuuriobjekt,15
32797,kultuurimaa,15
32798,kultuurierinevus,15
32799,kuldliiga,15
32800,kujundujumine,15
32801,kujundlikkus,15
32802,kuhugile,15
32803,kubisev,15
32804,krüptograafia,15
32805,krüoteraapia,15
32806,krässus,15
32807,krudin,15
32808,kronu,15
32809,kriminaalosakond,15
32810,kriminaalkurjategija,15
32811,kriitikameel,15
32812,kriipiv,15
32813,kribima,15
32814,krediidiliin,15
32815,kraniaalnärv,15
32816,kraavikallas,15
32817,kraamimine,15
32818,kotkarist,15
32819,kosutus,15
32820,kosmopoliit,15
32821,kosmodroom,15
32822,korvtool,15
32823,korvpalliväljak,15
32824,korvialune,15
32825,korsett,15
32826,korrakaitseorgan,15
32827,koresööt,15
32828,korallriff,15
32829,kopsuarst,15
32830,koolitusvajadus,15
32831,kooliklass,15
32832,koolibuss,15
32833,kookospähkel,15
32834,koodnimi,15
32835,kontrasteeruma,15
32836,kontraktiilne,15
32837,kontoritöö,15
32838,konsulaarosakond,15
32839,kondiiter,15
32840,komplekssusindeks,15
32841,kommunaalmajandus,15
32842,kommivabrik,15
32843,kommertseesmärk,15
32844,kombineerumine,15
32845,kombineeritult,15
32846,kolmeosaline,15
32847,kollaps,15
32848,kolinergiline,15
32849,kolikamber,15
32850,kolhoosikeskus,15
32851,kokkupuutejuhtum,15
32852,kokkuhoidlikult,15
32853,koketselt,15
32854,kohvipaus,15
32855,kohtvõrk,15
32856,kohtuorgan,15
32857,kohevile,15
32858,kohalviibinud,15
32859,kohaletulnud,15
32860,kogutu,15
32861,kogetav,15
32862,koeplastika,15
32863,kodanikuvabadus,15
32864,kodanikukohus,15
32865,kobestama,15
32866,klubiline,15
32867,klirisema,15
32868,kliimann,15
32869,kliendirühm,15
32870,kliendikeskne,15
32871,kliendibaas,15
32872,klassiõpetaja,15
32873,klassiõhtu,15
32874,klarnet,15
32875,kivikõrb,15
32876,kitarrimäng,15
32877,kisklemine,15
32878,kirjutatav,15
32879,kirjeldaja,15
32880,kirjandusklassik,15
32881,kirikuorganisatsiooniline,15
32882,kirikuhoone,15
32883,kirikuasi,15
32884,kirikuajalugu,15
32885,kiriklikult,15
32886,kirglikum,15
32887,kirgiis,15
32888,kirendama,15
32889,kinofilm,15
32890,kinnisvaraprojekt,15
32891,kinnipanek,15
32892,kinnimaksmine,15
32893,kindlameelne,15
32894,kindlakstehtud,15
32895,killustuma,15
32896,kiiruisutamine,15
32897,kiirlaskumine,15
32898,kiireloomuline,15
32899,kiibikomplekt,15
32900,kihu,15
32901,kibekiiresti,15
32902,kgblane,15
32903,keskorgan,15
32904,keskkõrges,15
32905,keskkonnaspetsialist,15
32906,keskkonnamaks,15
32907,keskjoon,15
32908,kehvake,15
32909,keharakk,15
32910,keemine,15
32911,keemiatehas,15
32912,keelpillikvartett,15
32913,keedis,15
32914,kc-leotis,15
32915,kausike,15
32916,kauplemisluba,15
32917,kaugtöö,15
32918,kaugkoolitusülikool,15
32919,kaugekõne,15
32920,katsutav,15
32921,katseprojekt,15
32922,katsemuld,15
32923,katselind,15
32924,katsekuu,15
32925,katehhoolamiin,15
32926,kasvatusajakirjandus,15
32927,kasutusvaldus,15
32928,kasutusotstarve,15
32929,kasupoeg,15
32930,kasumitootlus,15
32931,kassisaba,15
32932,kaseiin,15
32933,kartulipealne,15
32934,kartulikasvataja,15
32935,karjaaed,15
32936,kara,15
32937,kaotsiläinud,15
32938,kannupoiss,15
32939,kannulüps,15
32940,kangelt,15
32941,kangekaelsus,15
32942,kaneel,15
32943,kandevõime,15
32944,kanakross,15
32945,kammimata,15
32946,kalmus,15
32947,kalastaja,15
32948,kalake,15
32949,kakskeelsus,15
32950,kaksiktorn,15
32951,kaitstu,15
32952,kaisutus,15
32953,kahekuuline,15
32954,kaetama,15
32955,kaeblikult,15
32956,kabinetiteenija,15
32957,kaasfinantseerimine,15
32958,kaaps,15
32959,kaapama,15
32960,jäätmekäitlus,15
32961,jäätmehoidla,15
32962,jääkristall,15
32963,jätke,15
32964,järgarvsõna,15
32965,järelevalvekohustuslik,15
32966,jõulukaart,15
32967,jõuelektroonika,15
32968,jõehobu,15
32969,juurekarvake,15
32970,juuditar,15
32971,just-just,15
32972,justament,15
32973,jumalariik,15
32974,juhtpoliitik,15
32975,juhtimisruum,15
32976,joondamine,15
32977,joobuma,15
32978,jaurama,15
32979,jaotatav,15
32980,jahiloom,15
32981,jaamaülem,15
32982,it-protsess,15
32983,iseäraline,15
32984,iseäralikult,15
32985,iseteadlik,15
32986,iseloomustaja,15
32987,iseeneslikult,15
32988,invaliidistumine,15
32989,intestinaalne,15
32990,internetikülg,15
32991,intelligendike,15
32992,intaktne,15
32993,instrueerimine,15
32994,insektitsiid,15
32995,innovatsioonifond,15
32996,innovatiivsus,15
32997,inimõiguslane,15
32998,inimvõime,15
32999,inimvaim,15
33000,inimnägu,15
33001,inimeselaps,15
33002,inimahv,15
33003,infusioonravi,15
33004,infrapunane,15
33005,infoteadus,15
33006,informatiivsus,15
33007,infoosakond,15
33008,infoobjekt,15
33009,infobitt,15
33010,infantiilne,15
33011,indulgents,15
33012,indekseerima,15
33013,impersonaalne,15
33014,immuunreaktsioon,15
33015,imestav,15
33016,imelühike,15
33017,imbumine,15
33018,ilmutuslik,15
33019,ilmutis,15
33020,ilmsikstulek,15
33021,ilmeksimatult,15
33022,ilmavaatleja,15
33023,ikaldus,15
33024,ihukate,15
33025,identiteedikriis,15
33026,idealiseerimine,15
33027,idaturg,15
33028,hüübima,15
33029,hüpoksantiin,15
33030,hüpofüüs,15
33031,hüperoksia,15
33032,hüperlipideemia,15
33033,höövlilaast,15
33034,höövel,15
33035,hääletoru,15
33036,häälduma,15
33037,hävinema,15
33038,hästikasvatatud,15
33039,hämama,15
33040,häirimine,15
33041,hägustumine,15
33042,hädamaandumine,15
33043,hõlvamine,15
33044,huumusevaru,15
33045,huumusbilanss,15
33046,hopp,15
33047,hoovivärav,15
33048,hooldustasu,15
33049,hooajaeelne,15
33050,homogeensus,15
33051,hommikuleht,15
33052,hollandlanna,15
33053,hoiatuslask,15
33054,hipodroom,15
33055,hinnatu,15
33056,hingevaev,15
33057,hingepalve,15
33058,hingedepäev,15
33059,hernemähkur,15
33060,herbaarium,15
33061,hemoglobiinisisaldus,15
33062,heleroosa,15
33063,heiskamine,15
33064,heinakott,15
33065,heinakoorem,15
33066,heakskiitvalt,15
33067,hauaplaat,15
33068,harutee,15
33069,harrastuslik,15
33070,harjusk,15
33071,harjunult,15
33072,harjavars,15
33073,harjas,15
33074,harjamees,15
33075,haridusparadigma,15
33076,haridusfoorum,15
33077,hantel,15
33078,hansapankur,15
33079,hamsunlik,15
33080,hammasülekanne,15
33081,hambuss,15
33082,haloperidool,15
33083,halastamatus,15
33084,haik,15
33085,gsm-võrk,15
33086,grillvorst,15
33087,granuleerima,15
33088,globuliin,15
33089,globaalprobleem,15
33090,giberelliin,15
33091,geograafiaõpik,15
33092,geograafiaselts,15
33093,genitiivne,15
33094,geniaalselt,15
33095,geenikandja,15
33096,gall,15
33097,fütosanitaarmeede,15
33098,föönikslind,15
33099,futuristlik,15
33100,futurist,15
33101,friik,15
33102,fraktaal,15
33103,fotografeerimine,15
33104,formatiivivariant,15
33105,fondiemissioon,15
33106,fle-rühm,15
33107,firmasisene,15
33108,firmaomanik,15
33109,finantsvahendus,15
33110,finantsjuht,15
33111,filmiprogramm,15
33112,filee,15
33113,fiiling,15
33114,fibroblasti,15
33115,fenoloogiline,15
33116,feminiinsus,15
33117,farmaatsiatööstus,15
33118,farmaatsiainstituut,15
33119,fantaasiarikas,15
33120,eurovastane,15
33121,ettevõtluskeskkond,15
33122,ettenäitamine,15
33123,ettekavatsetud,15
33124,etnilisus,15
33125,eterniit,15
33126,etalonlühike,15
33127,esmatarbekaup,15
33128,esmajärguline,15
33129,eskaader,15
33130,esituslaad,15
33131,esisada,15
33132,esinduslikkus,15
33133,esiletulek,15
33134,esikaheksa,15
33135,eruditsioon,15
33136,erivara,15
33137,eritlema,15
33138,erisoodustusmaks,15
33139,eripension,15
33140,eriesindaja,15
33141,eravaldus,15
33142,erapoolik,15
33143,eralennuk,15
33144,eraldusvõime,15
33145,eraldusmärk,15
33146,erakass,15
33147,e-post,15
33148,e-pomm,15
33149,episkopaalõigus,15
33150,epilepsiavastane,15
33151,ennustamatu,15
33152,ennegu,15
33153,ennastunustav,15
33154,enimlevinu,15
33155,enesekirjeldus,15
33156,energiavarustus,15
33157,energiakandja,15
33158,energiabilanss,15
33159,endastmõistetavus,15
33160,embrüonaalne,15
33161,emapiim,15
33162,emaettevõte,15
33163,elutsev,15
33164,elusaatus,15
33165,eluisu,15
33166,elufilosoofia,15
33167,eluasemekulu,15
33168,elektrotehnika,15
33169,elektrostaatiline,15
33170,elektritöö,15
33171,elektrifitseerimine,15
33172,elektriarve,15
33173,elamuseadus,15
33174,elamumaa,15
33175,ekstravertne,15
33176,ekspresseeruma,15
33177,eksplantaat,15
33178,ekspiratoorne,15
33179,ekspertarvamus,15
33180,ekspediitor,15
33181,ekraanipind,15
33182,ehitustööline,15
33183,eestpoolt,15
33184,eesti-visiit,15
33185,eesti-vene,15
33186,eelvalimine,15
33187,eelpoolmainitud,15
33188,eelootus,15
33189,eelleht,15
33190,edulootus,15
33191,edesi,15
33192,edasiarendaja,15
33193,ebe,15
33194,ebatsensuurne,15
33195,ebastabiilsem,15
33196,ebasoodsam,15
33197,ebapraktiline,15
